timestamp,l_shoulder,r_shoulder,l_elbow,r_elbow,chest
1747092380.5814953,"-626.71,463.87,468.51,-23.72,-36.65,109.63,22.80,-21.90,15.45,0.84,0.30,0.46,-0.03","-680.91,-192.14,764.65,-10.91,-60.30,-102.50,-9.75,-43.50,43.35,0.93,-0.11,0.36,0.03","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","-699.71,-145.02,77.39,105.85,-53.60,-94.02,26.85,-37.95,-39.15,0.73,-0.11,0.66,-0.15","-79.35,867.92,-387.21,-3.60,-3.35,0.73,5.25,-5.40,-19.50,0.20,0.25,0.81,0.50"
1747092380.6318731,"-549.32,461.67,469.97,-2.01,-43.23,110.92,21.90,-17.55,17.85,0.85,0.32,0.42,0.03","-516.85,-257.81,728.76,-9.82,-73.90,-123.66,-13.80,-44.40,43.20,0.94,-0.14,0.32,-0.03","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","-571.04,-347.66,160.65,101.65,-64.76,-82.01,23.70,-39.90,-36.45,0.73,-0.11,0.66,-0.15","-36.38,876.22,-422.85,-8.72,5.49,1.16,4.05,-6.15,-19.50,0.20,0.25,0.80,0.50"
1747092380.682378,"-374.02,660.64,545.41,23.60,-50.24,130.85,21.75,-9.75,19.35,0.86,0.35,0.37,0.08","-379.88,-315.67,741.94,-40.18,-85.61,-127.87,-21.30,-46.35,43.50,0.95,-0.17,0.26,-0.09","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","-435.79,-467.29,289.55,74.08,-77.38,-96.95,18.60,-41.10,-27.90,0.75,-0.11,0.61,-0.22","-55.18,851.07,-418.46,-11.28,2.81,0.12,4.65,-5.25,-19.80,0.20,0.25,0.80,0.50"
1747092380.733093,"-267.82,627.44,493.41,-13.05,-43.96,141.34,18.30,-6.15,22.50,0.85,0.38,0.32,0.14","-249.76,-539.55,824.71,-40.55,-83.78,-110.24,-23.85,-49.65,43.50,0.95,-0.17,0.26,-0.09","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","-335.69,-494.87,365.97,112.62,-101.83,-93.35,16.50,-41.10,-25.35,0.77,-0.12,0.56,-0.29","-28.81,865.97,-427.00,-7.56,-8.11,-2.56,5.70,-4.35,-19.35,0.21,0.25,0.80,0.51"
1747092380.7840414,"-122.07,779.05,509.77,-31.22,-59.15,131.22,19.05,3.60,26.40,0.85,0.41,0.26,0.21","-122.80,-588.87,786.38,-32.99,-106.28,-122.93,-32.10,-48.30,40.95,0.94,-0.22,0.20,-0.14","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","-216.06,-662.60,486.08,69.69,-103.48,-90.06,9.60,-41.70,-19.35,0.79,-0.13,0.48,-0.34","-77.88,906.01,-368.16,-9.21,2.56,1.16,4.80,-5.40,-18.75,0.21,0.25,0.80,0.51"
1747092380.8340986,"-122.07,779.05,509.77,-31.22,-59.15,131.22,19.05,3.60,26.40,0.85,0.41,0.26,0.21","-122.80,-588.87,786.38,-32.99,-106.28,-122.93,-32.10,-48.30,40.95,0.94,-0.22,0.20,-0.14","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","-216.06,-662.60,486.08,69.69,-103.48,-90.06,9.60,-41.70,-19.35,0.79,-0.13,0.48,-0.34","-77.88,906.01,-368.16,-9.21,2.56,1.16,4.80,-5.40,-18.75,0.21,0.25,0.80,0.51"
1747092380.884636,"90.09,620.61,602.29,-30.91,-74.15,150.49,15.30,5.85,27.60,0.85,0.41,0.26,0.21","40.53,-448.73,747.07,-25.85,-121.28,-123.42,-38.70,-49.95,39.30,0.94,-0.26,0.12,-0.20","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","-76.42,-655.76,652.34,45.24,-121.71,-99.69,6.60,-38.25,-17.40,0.82,-0.16,0.40,-0.38","-79.10,898.19,-394.53,-11.46,-11.77,-1.40,6.00,-4.65,-18.45,0.21,0.25,0.80,0.51"
1747092380.9355817,"113.53,752.44,672.36,5.18,-90.73,156.89,14.10,8.70,28.80,0.85,0.42,0.18,0.28","87.16,-653.81,823.73,-49.88,-115.73,-108.60,-40.95,-48.90,38.25,0.94,-0.26,0.12,-0.20","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","-56.15,-744.63,697.75,42.44,-113.35,-93.78,1.50,-36.90,-16.20,0.82,-0.16,0.40,-0.38","-90.82,922.12,-324.95,-11.83,-10.98,-1.46,6.30,-5.70,-19.20,0.21,0.25,0.80,0.51"
1747092380.9858217,"441.16,806.40,650.63,9.21,-107.19,151.10,5.25,12.30,33.60,0.83,0.43,0.10,0.33","411.13,-743.41,795.17,-8.84,-137.99,-101.34,-50.10,-45.60,31.50,0.90,-0.33,-0.06,-0.28","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","250.24,-781.01,929.20,63.23,-148.17,-93.72,-6.30,-35.55,-12.15,0.83,-0.19,0.32,-0.42","-39.31,897.71,-398.68,-5.61,-10.91,-0.18,6.00,-4.20,-18.00,0.21,0.25,0.79,0.52"
1747092381.0374696,"405.27,772.95,637.45,-34.09,-103.48,144.39,-0.30,15.15,35.25,0.83,0.43,0.10,0.33","431.64,-592.04,780.03,-9.51,-149.51,-111.04,-50.55,-45.15,32.55,0.90,-0.33,-0.06,-0.28","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","310.30,-661.13,740.23,49.27,-145.61,-89.33,-8.25,-32.85,-12.30,0.83,-0.22,0.22,-0.46","-46.88,936.28,-299.81,-6.46,-5.06,-2.01,3.75,-3.45,-18.75,0.21,0.25,0.79,0.52"
1747092381.0883112,"712.16,784.67,674.56,-20.98,-117.38,129.02,-8.25,16.20,38.25,0.81,0.45,0.00,0.38","701.17,-779.78,776.12,25.61,-171.77,-99.88,-55.35,-40.95,25.05,0.86,-0.36,-0.17,-0.31","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","569.58,-674.56,887.45,83.60,-170.67,-58.60,-15.00,-31.50,-14.25,0.83,-0.24,0.11,-0.48","-68.11,934.33,-293.70,-6.77,1.71,-0.55,6.60,-2.40,-16.80,0.22,0.25,0.79,0.52"
1747092381.1392095,"951.90,638.92,545.17,-30.12,-135.79,97.87,-21.75,16.20,41.10,0.75,0.46,-0.21,0.42","862.55,-624.76,568.60,46.28,-189.21,-71.22,-60.00,-34.65,15.90,0.83,-0.37,-0.28,-0.32","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","776.12,-554.69,928.71,90.00,-185.06,-30.18,-22.80,-25.35,-17.10,0.83,-0.27,0.00,-0.49","-84.72,904.30,-323.73,-1.04,-4.76,0.92,6.75,-5.40,-19.50,0.22,0.24,0.79,0.53"
1747092381.1900764,"940.43,421.63,499.27,-47.32,-140.12,85.31,-25.20,12.60,42.75,0.75,0.46,-0.21,0.42","986.08,-303.71,468.75,12.32,-156.40,-45.24,-59.85,-31.95,12.90,0.78,-0.38,-0.39,-0.31","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","680.18,-679.93,1063.23,26.52,-161.65,-33.29,-24.30,-22.50,-20.70,0.82,-0.29,-0.11,-0.48","-83.98,917.24,-347.17,-0.79,-1.58,-0.73,6.30,-3.00,-18.00,0.22,0.24,0.79,0.53"
1747092381.2404156,"972.66,413.09,461.91,-41.71,-137.56,73.35,-28.95,11.25,42.45,0.72,0.47,-0.31,0.41","1056.15,-553.96,381.10,18.11,-162.50,-34.76,-60.30,-33.60,7.20,0.78,-0.38,-0.39,-0.31","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","928.22,-655.52,967.04,75.00,-174.94,0.24,-25.80,-22.95,-23.85,0.82,-0.29,-0.11,-0.48","-59.81,921.39,-327.15,-2.07,-2.13,0.92,5.25,-3.75,-19.50,0.22,0.24,0.79,0.53"
1747092381.2912476,"1108.89,399.90,393.56,-29.57,-117.99,43.90,-35.55,7.50,39.60,0.69,0.46,-0.39,0.39","1082.28,-326.42,249.76,37.62,-138.35,-10.79,-57.60,-32.70,3.75,0.74,-0.38,-0.48,-0.28","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","855.47,-506.59,965.09,107.62,-172.68,28.41,-27.30,-20.55,-29.55,0.81,-0.30,-0.21,-0.45","-63.48,909.91,-348.88,-4.76,-1.34,-0.18,4.95,-4.05,-18.60,0.22,0.24,0.79,0.53"
1747092381.342306,"1131.10,328.86,380.86,-54.57,-110.85,44.76,-37.05,4.80,38.85,0.69,0.46,-0.39,0.39","1112.31,-330.08,227.05,38.29,-137.56,-7.93,-57.00,-32.25,1.65,0.69,-0.37,-0.57,-0.24","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","1017.09,-529.05,975.83,115.92,-164.21,42.74,-27.15,-21.15,-30.45,0.81,-0.30,-0.32,-0.38","-49.32,902.34,-334.72,-3.05,-7.50,0.79,5.55,-4.65,-16.20,0.22,0.24,0.79,0.53"
1747092381.3932178,"975.59,130.62,314.45,-75.79,-90.37,26.28,-40.95,3.75,38.55,0.67,0.45,-0.46,0.36","1059.57,-340.33,144.53,82.99,-129.82,-10.55,-54.30,-32.85,-1.20,0.69,-0.37,-0.57,-0.24","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","1043.94,-255.37,702.15,101.10,-156.40,71.58,-27.15,-21.45,-34.35,0.81,-0.30,-0.32,-0.38","-87.65,940.19,-332.76,-2.01,-6.83,-0.06,7.05,-4.95,-17.40,0.22,0.24,0.78,0.53"
1747092381.4439373,"953.61,156.74,281.49,-46.34,-80.18,14.94,-40.50,0.15,37.65,0.67,0.45,-0.46,0.36","937.01,-286.13,61.28,87.99,-130.61,-2.32,-52.65,-35.55,-3.15,0.66,-0.36,-0.64,-0.19","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","968.02,-191.90,705.81,80.49,-151.16,72.01,-27.00,-24.15,-35.85,0.81,-0.30,-0.41,-0.30","-99.85,929.93,-349.37,-5.67,-6.10,0.30,5.55,-3.00,-18.00,0.22,0.24,0.78,0.53"
1747092381.4946592,"1036.62,127.20,171.63,-88.90,-57.07,5.30,-45.30,-3.75,35.70,0.66,0.44,-0.51,0.33","1004.64,-264.16,-10.50,43.48,-91.16,14.39,-49.50,-35.25,-4.20,0.62,-0.34,-0.69,-0.13","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","937.01,-364.50,694.09,59.02,-108.54,66.40,-21.90,-29.25,-41.25,0.80,-0.31,-0.46,-0.23","-77.15,922.12,-326.90,-5.61,-5.18,-0.24,5.55,-3.75,-18.00,0.22,0.24,0.78,0.53"
1747092381.5453,"1024.90,177.49,158.20,-86.34,-45.85,5.00,-45.75,-4.50,35.25,0.66,0.42,-0.55,0.29","1028.56,-280.52,-122.56,52.56,-72.74,15.12,-47.70,-38.55,-5.85,0.59,-0.33,-0.73,-0.09","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","988.04,-373.78,705.81,103.54,-100.43,83.23,-19.65,-32.25,-41.85,0.79,-0.31,-0.51,-0.15","-109.62,911.62,-337.40,-8.11,-5.98,0.12,4.80,-4.95,-18.45,0.23,0.24,0.78,0.53"
1747092381.595639,"1026.37,125.24,97.66,-105.00,-37.80,5.06,-46.80,-6.75,36.00,0.66,0.42,-0.55,0.29","1089.84,-220.70,-90.33,53.29,-57.44,10.18,-45.60,-38.25,-5.25,0.59,-0.33,-0.73,-0.09","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","717.77,387.21,2350.10,56.95,-27.26,61.04,-20.55,-31.80,-42.75,0.79,-0.31,-0.51,-0.15","-108.89,918.95,-325.19,-9.57,-4.88,0.30,5.40,-4.05,-16.80,0.23,0.24,0.78,0.53"
1747092381.6461928,"997.31,92.04,74.46,-72.68,-3.29,-1.10,-46.95,-10.35,35.85,0.67,0.39,-0.59,0.25","926.76,-257.57,-136.72,4.33,67.26,-22.38,-45.60,-41.10,-5.55,0.58,-0.32,-0.74,-0.06","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","1034.67,-155.76,454.59,54.09,-52.93,27.50,-16.95,-36.90,-40.65,0.80,-0.29,-0.52,-0.09","-128.42,935.30,-303.47,-7.62,-10.24,-2.93,7.50,-3.75,-16.20,0.23,0.25,0.78,0.54"
1747092381.697163,"1010.50,-9.52,30.52,-29.02,16.28,-1.83,-48.45,-11.10,36.90,0.68,0.35,-0.61,0.21","790.28,-427.49,-213.62,0.30,20.30,-22.80,-47.55,-40.20,-1.80,0.61,-0.31,-0.73,-0.07","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","884.77,-181.40,396.00,22.74,47.50,31.65,-14.55,-35.85,-39.15,0.80,-0.29,-0.52,-0.09","-68.60,917.48,-310.55,-3.17,-0.98,-0.18,8.10,-4.35,-15.60,0.24,0.25,0.77,0.54"
1747092381.7479525,"979.49,177.49,89.36,15.67,36.65,-12.80,-45.15,-10.80,36.90,0.69,0.34,-0.61,0.20","988.52,-233.15,-69.58,-12.62,50.00,-5.18,-48.00,-39.60,-1.05,0.62,-0.29,-0.72,-0.08","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","869.38,-379.88,519.77,-17.74,59.63,-30.06,-16.20,-37.20,-37.50,0.82,-0.28,-0.50,-0.07","-137.94,930.66,-310.79,3.23,-6.28,-0.37,6.15,-4.35,-16.80,0.24,0.25,0.77,0.54"
1747092381.798106,"1007.81,37.11,167.24,30.91,43.66,-11.65,-45.75,-10.50,37.80,0.70,0.34,-0.59,0.21","958.74,-293.21,-11.23,-33.29,66.95,12.07,-50.10,-38.25,-2.10,0.64,-0.30,-0.70,-0.10","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","908.45,-240.23,614.50,-9.39,63.66,-39.15,-17.70,-36.15,-37.05,0.82,-0.28,-0.50,-0.07","-105.47,944.09,-276.12,4.39,-0.98,-0.49,6.60,-3.30,-15.60,0.24,0.25,0.77,0.53"
1747092381.848366,"1007.81,37.11,167.24,30.91,43.66,-11.65,-45.75,-10.50,37.80,0.70,0.34,-0.59,0.21","958.74,-293.21,-11.23,-33.29,66.95,12.07,-50.10,-38.25,-2.10,0.64,-0.30,-0.70,-0.10","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","908.45,-240.23,614.50,-9.39,63.66,-39.15,-17.70,-36.15,-37.05,0.82,-0.28,-0.50,-0.07","-105.47,944.09,-276.12,4.39,-0.98,-0.49,6.60,-3.30,-15.60,0.24,0.25,0.77,0.53"
1747092381.8989537,"1007.81,37.11,167.24,30.91,43.66,-11.65,-45.75,-10.50,37.80,0.70,0.34,-0.59,0.21","958.74,-293.21,-11.23,-33.29,66.95,12.07,-50.10,-38.25,-2.10,0.64,-0.30,-0.70,-0.10","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","908.45,-240.23,614.50,-9.39,63.66,-39.15,-17.70,-36.15,-37.05,0.82,-0.28,-0.50,-0.07","-105.47,944.09,-276.12,4.39,-0.98,-0.49,6.60,-3.30,-15.60,0.24,0.25,0.77,0.53"
1747092381.9526734,"1037.60,208.50,361.08,62.01,90.43,-28.41,-41.40,-5.55,40.05,0.72,0.38,-0.51,0.26","1080.81,-265.38,187.26,-30.91,108.66,4.51,-52.05,-38.40,1.80,0.67,-0.31,-0.67,-0.13","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","949.95,-216.06,948.24,-11.52,105.98,-58.66,-20.55,-33.30,-33.30,0.85,-0.26,-0.44,-0.14","-121.09,951.42,-301.76,7.87,3.42,1.40,6.15,-2.85,-16.35,0.24,0.25,0.78,0.53"
1747092382.003367,"1028.56,252.93,385.25,65.37,101.65,-27.68,-40.05,-2.70,40.95,0.72,0.38,-0.51,0.26","1080.81,-285.40,207.52,-45.55,122.62,11.65,-53.70,-36.75,0.60,0.70,-0.32,-0.62,-0.16","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","959.23,-212.65,1007.81,-15.43,120.24,-63.60,-19.95,-31.20,-31.35,0.85,-0.26,-0.44,-0.14","-76.90,914.31,-323.24,6.58,-0.49,1.58,7.50,-4.20,-18.00,0.24,0.25,0.78,0.53"
1747092382.056133,"1012.45,348.63,428.71,34.39,133.78,-45.79,-33.90,1.80,44.70,0.75,0.40,-0.45,0.29","1034.67,-357.18,390.62,-59.45,166.83,30.30,-56.40,-37.65,4.65,0.74,-0.33,-0.55,-0.20","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","963.62,-268.56,1064.45,-31.34,166.65,-63.72,-21.90,-29.25,-24.60,0.89,-0.22,-0.32,-0.26","-86.43,912.11,-346.44,6.77,1.46,2.44,6.00,-2.25,-18.00,0.23,0.25,0.78,0.53"
1747092382.107199,"982.18,388.18,491.45,40.61,139.45,-56.10,-29.85,3.90,44.85,0.78,0.41,-0.37,0.31","997.80,-468.26,463.87,-47.50,183.96,46.10,-58.35,-37.05,10.80,0.79,-0.35,-0.45,-0.23","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","940.92,-355.47,1143.56,-8.90,166.77,-56.04,-22.65,-29.55,-21.45,0.89,-0.22,-0.32,-0.26","-70.80,908.69,-338.13,6.58,-0.30,2.01,7.05,-3.75,-17.40,0.23,0.25,0.78,0.52"
1747092382.1573782,"915.04,383.55,521.97,45.49,142.13,-55.55,-25.95,5.10,47.70,0.81,0.41,-0.28,0.33","915.77,-426.76,532.23,-49.33,179.33,41.10,-57.00,-36.30,15.00,0.79,-0.35,-0.45,-0.23","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","826.66,-367.68,979.49,-36.71,187.50,-46.89,-20.70,-26.10,-17.10,0.90,-0.19,-0.23,-0.31","-83.01,915.77,-364.26,5.79,-2.56,1.22,6.30,-4.20,-17.70,0.23,0.25,0.78,0.52"
1747092382.2080023,"789.79,427.25,526.37,40.91,138.84,-58.48,-19.95,7.50,47.25,0.81,0.41,-0.28,0.33","817.87,-505.37,564.94,-40.24,176.34,53.60,-56.10,-40.20,17.40,0.83,-0.35,-0.35,-0.26","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","807.13,-366.94,924.56,-38.66,185.73,-29.45,-19.95,-26.40,-13.95,0.91,-0.16,-0.13,-0.36","-82.52,903.81,-334.23,2.93,-0.06,0.18,4.95,-3.30,-17.55,0.23,0.26,0.78,0.52"
1747092382.2580683,"762.70,432.13,563.72,33.90,134.94,-59.33,-17.55,9.30,46.35,0.83,0.41,-0.19,0.34","762.94,-470.21,626.47,-38.17,172.38,56.89,-56.10,-40.20,19.50,0.83,-0.35,-0.35,-0.26","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","681.64,-349.12,816.89,-51.95,187.74,-22.99,-17.55,-26.10,-11.10,0.91,-0.16,-0.13,-0.36","-88.38,908.69,-374.02,3.17,0.00,0.12,5.70,-3.60,-17.85,0.23,0.26,0.78,0.52"
1747092382.3141193,"515.87,527.83,625.00,17.56,102.93,-48.78,-5.55,10.80,42.00,0.84,0.40,-0.11,0.34","429.69,-588.38,743.41,9.76,146.77,58.41,-52.80,-45.00,28.95,0.89,-0.33,-0.15,-0.28","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","221.68,-427.98,881.84,-6.77,148.17,-5.79,-12.45,-25.80,-5.70,0.90,-0.11,0.07,-0.41","-75.44,885.25,-386.72,1.58,2.68,-4.08,6.15,-2.85,-17.55,0.23,0.26,0.78,0.52"
1747092382.3642344,"366.45,503.42,606.69,3.05,93.90,-39.76,-4.35,10.50,43.65,0.86,0.39,-0.04,0.33","329.83,-572.02,801.02,32.93,120.98,44.82,-51.45,-45.00,32.85,0.89,-0.33,-0.15,-0.28","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","210.69,-265.87,699.71,19.02,134.15,1.10,-7.95,-26.40,-4.05,0.90,-0.11,0.07,-0.41","-71.78,911.13,-307.62,-1.83,-1.34,-1.77,5.40,-4.80,-18.60,0.23,0.25,0.79,0.52"
1747092382.4143286,"235.35,578.12,656.98,16.59,80.24,-35.67,1.20,10.35,41.25,0.87,0.38,0.01,0.32","128.66,-541.26,790.53,11.89,108.72,44.02,-46.95,-44.85,36.45,0.91,-0.30,-0.07,-0.27","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","-48.58,-338.87,726.56,-1.34,110.61,-4.27,-3.45,-27.15,-1.65,0.89,-0.07,0.14,-0.42","-102.54,927.49,-329.83,1.77,-0.61,-1.77,6.30,-4.65,-16.20,0.23,0.25,0.79,0.52"
1747092382.4648688,"230.96,553.71,697.02,15.43,68.66,-35.24,2.10,9.45,39.60,0.87,0.38,0.01,0.32","127.20,-463.87,838.13,15.79,90.55,37.87,-46.65,-45.15,38.25,0.92,-0.28,0.00,-0.27","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","-65.67,-288.57,526.37,-7.38,107.56,1.77,-2.55,-25.80,-1.50,0.88,-0.05,0.21,-0.43","-91.80,905.27,-347.90,-0.92,-0.37,0.30,4.50,-4.20,-18.00,0.23,0.25,0.79,0.52"
1747092382.5155025,"151.37,545.90,646.73,12.50,61.89,-30.85,4.80,9.60,37.95,0.87,0.37,0.07,0.32","0.98,-544.43,847.41,11.04,83.17,35.24,-44.10,-46.65,40.05,0.92,-0.28,0.00,-0.27","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","-264.89,-347.41,620.36,-8.23,86.34,-4.08,0.00,-24.90,-0.30,0.88,-0.05,0.21,-0.43","-100.34,910.40,-346.68,-0.43,0.49,0.67,4.80,-6.15,-18.30,0.23,0.25,0.79,0.52"
1747092382.5661492,"97.17,604.49,691.16,-9.63,38.29,-11.28,4.80,9.30,35.85,0.87,0.36,0.10,0.32","-63.23,-486.33,885.25,33.29,63.66,24.88,-43.05,-43.65,42.45,0.93,-0.25,0.05,-0.26","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","-344.24,-272.70,647.46,11.71,70.92,-0.30,3.15,-27.90,0.90,0.87,-0.03,0.26,-0.43","-99.36,884.52,-397.95,0.18,-2.26,-1.95,6.15,-3.30,-17.85,0.23,0.25,0.79,0.52"
1747092382.6161509,"31.74,560.55,647.46,11.83,24.09,-10.98,5.85,9.60,35.55,0.87,0.36,0.10,0.32","-160.65,-461.43,919.19,30.91,49.45,14.21,-40.35,-45.30,44.10,0.94,-0.23,0.09,-0.26","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","-495.85,-341.06,683.59,48.66,46.52,-0.18,4.20,-26.40,1.35,0.85,-0.01,0.29,-0.43","-121.34,912.11,-354.74,1.04,2.68,-4.15,6.60,-4.35,-19.35,0.23,0.25,0.79,0.52"
1747092382.6670501,"4.88,586.91,704.35,-1.28,11.40,-5.49,7.80,8.40,34.35,0.87,0.35,0.12,0.32","-113.53,-446.53,883.54,15.00,42.26,23.90,-37.50,-44.70,44.70,0.94,-0.20,0.11,-0.25","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","-432.86,-146.24,594.97,-5.98,49.27,-7.87,5.55,-24.15,0.90,0.85,0.02,0.31,-0.44","-70.31,901.12,-354.25,0.92,1.04,-2.99,7.05,-5.70,-18.00,0.23,0.25,0.79,0.51"
1747092382.7171385,"6.84,524.17,707.52,19.70,5.61,-3.42,7.35,9.60,35.85,0.87,0.35,0.12,0.32","-192.38,-500.73,887.70,-1.34,35.06,26.89,-38.10,-45.60,45.60,0.94,-0.20,0.11,-0.25","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","-506.10,-425.54,603.76,-4.76,37.50,-1.58,3.75,-26.10,0.30,0.85,0.02,0.31,-0.44","-81.79,903.81,-356.44,4.76,-2.62,-2.01,6.15,-4.80,-18.30,0.23,0.25,0.79,0.51"
1747092382.7672446,"34.91,648.19,735.60,-0.67,-5.18,-2.87,7.50,8.25,34.65,0.87,0.36,0.13,0.32","-200.44,-370.36,905.52,5.61,7.07,2.38,-37.80,-45.30,47.25,0.94,-0.20,0.14,-0.25","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","-526.86,-258.55,492.43,-4.21,16.52,17.62,6.45,-27.30,0.45,0.84,0.03,0.33,-0.44","-112.55,896.24,-362.55,3.84,-0.24,4.51,6.90,-5.55,-17.55,0.23,0.25,0.79,0.51"
1747092382.8182151,"13.43,604.74,730.71,-7.74,-3.17,1.10,8.70,9.45,33.15,0.87,0.36,0.13,0.32","-217.28,-463.38,902.34,5.00,-0.24,5.43,-38.25,-46.80,46.80,0.94,-0.19,0.14,-0.24","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","-535.89,-284.91,550.05,0.00,5.24,19.70,8.70,-25.65,0.90,0.84,0.04,0.34,-0.43","-70.56,906.49,-346.92,3.11,-1.40,4.51,6.60,-6.00,-19.05,0.23,0.25,0.79,0.51"
1747092382.8691308,"41.99,616.21,755.62,14.33,-6.16,-4.33,9.00,10.20,34.95,0.87,0.36,0.13,0.32","-218.51,-415.28,978.76,-7.99,-4.76,-2.44,-38.10,-46.35,45.60,0.94,-0.19,0.13,-0.24","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","-586.43,-152.83,695.31,8.66,-11.40,8.11,8.85,-25.20,0.45,0.84,0.04,0.33,-0.42","-142.82,895.75,-373.78,-0.61,1.16,4.21,5.40,-6.00,-18.30,0.23,0.25,0.79,0.51"
1747092382.9197357,"41.99,616.21,755.62,14.33,-6.16,-4.33,9.00,10.20,34.95,0.87,0.36,0.13,0.32","-218.51,-415.28,978.76,-7.99,-4.76,-2.44,-38.10,-46.35,45.60,0.94,-0.19,0.13,-0.24","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00","-586.43,-152.83,695.31,8.66,-11.40,8.11,8.85,-25.20,0.45,0.84,0.04,0.33,-0.42","-142.82,895.75,-373.78,-0.61,1.16,4.21,5.40,-6.00,-18.30,0.23,0.25,0.79,0.51"
